"Sheet","Pos.","Athlete","18m-1","X.1","18m-2","X.2","Tot.","10","9","Sex","Year","over 50?","Style"
"2025_IQBW","36","MATHUR Anusha",206,31,178,38,384,4,7,"W","2025","N","B"
"2025_IQBW","37","ROWE Charli",189,38,195,34,384,4,2,"W","2025","N","B"
"2025_IQBW","38","BRAIN Sophie",187,39,186,36,373,2,6,"W","2025","N","B"
"2025_IQBW","39","LIBRANDO Isabella",197,35,170,43,367,2,6,"W","2025","N","B"
"2025_IQBW","40","BURNS Corrinne",185,40,178,40,363,4,10,"W","2025","N","B"
"2025_IQBW","41","PANESAR Simran",183,42,176,41,359,4,4,"W","2025","N","B"
"2025_IQBW","42","MOCKEVICIUTE Simona",193,37,152,46,345,5,10,"W","2025","N","B"
"2025_IQBW","43","MASON Kaitlyn",177,43,168,44,345,0,6,"W","2025","N","B"
"2025_IQBW","44","SMITH Penelope",169,44,175,42,344,3,4,"W","2025","N","B"
"2025_IQBW","45","REID Jorja",168,45,165,45,333,1,4,"W","2025","N","B"
"2025_IQBW","46","TELFER Nova",122,50,178,39,300,1,3,"W","2025","N","B"
"2025_IQBW","47","MCGLOIN Leah",140,47,151,47,291,1,0,"W","2025","N","B"
"2025_IQBW","48","HANWRIGHT Rachel",135,48,135,48,270,2,2,"W","2025","N","B"
"2025_IQBW","49","ASKEVOLD Sarah",141,46,118,50,259,2,1,"W","2025","N","B"
"2025_IQBW","50","SHERAHMAD Roxana",122,49,134,49,256,2,3,"W","2025","N","B"
"2025_IQBW","51","BATHERAM Jude",101,51,100,51,201,1,0,"W","2025","N","B"
"2025_IQC50O","1","BRIDGEWATER Neil",287,1,295,1,582,42,18,"O","2025","Y","C"
"2025_IQC50O","2","SCOTT Andrew",287,1,287,2,574,34,26,"O","2025","Y","C"
"2025_IQC50O","3","BURNS Dermot",286,3,282,4,568,30,28,"O","2025","Y","C"
"2025_IQC50O","4","DUNCANSON Kevin",284,5,284,3,568,28,32,"O","2025","Y","C"
"2025_IQC50O","5","OLLERENSHAW Olly",286,4,281,6,567,27,33,"O","2025","Y","C"
"2025_IQC50O","6","ROCHA Francis",281,7,280,8,561,24,33,"O","2025","Y","C"
"2025_IQC50O","7","BARLOW Ru",279,11,281,6,560,22,36,"O","2025","Y","C"
"2025_IQC50O","8","CONVERY Alan",278,12,279,9,557,20,37,"O","2025","Y","C"
"2025_IQC50O","9","POLLITT Andrew",280,9,277,10,557,19,39,"O","2025","Y","C"
"2025_IQC50O","10","JAMIESON Gilbert",280,8,276,11,556,21,35,"O","2025","Y","C"
"2025_IQC50O","11","AUBREY Mike",282,6,273,13,555,24,35,"O","2025","Y","C"
"2025_IQC50O","12","COOPER Nicholas",273,15,281,5,554,19,36,"O","2025","Y","C"
"2025_IQC50O","13","BREWER Stephen",276,14,276,12,552,15,42,"O","2025","Y","C"
"2025_IQC50O","14","THOMAS-PRAUSE Gareth",280,9,265,18,545,16,42,"O","2025","Y","C"
"2025_IQC50O","15","MASON Andy",272,16,270,15,542,10,42,"O","2025","Y","C"
"2025_IQC50O","16","LEVINS Warren",266,21,271,14,537,9,41,"O","2025","Y","C"
"2025_IQC50O","17","SPINKS Michael",267,18,267,16,534,13,34,"O","2025","Y","C"
"2025_IQC50O","18","SHIELDS Alastair",267,19,266,17,533,13,37,"O","2025","Y","C"
"2025_IQC50O","19","STONE Christopher",268,17,264,19,532,14,36,"O","2025","Y","C"
"2025_IQC50O","20","WYBORN Julian",266,20,259,21,525,11,27,"O","2025","Y","C"
"2025_IQC50O","21","BATEY Steve",260,22,264,20,524,6,38,"O","2025","Y","C"
"2025_IQC50O","22","MCKENZIE Craig",259,23,256,23,515,9,32,"O","2025","Y","C"
"2025_IQC50O","23","VERNON Ian",244,24,258,22,502,4,30,"O","2025","Y","C"
"2025_IQC50O","24","PATERSON Craig",239,25,244,24,483,5,23,"O","2025","Y","C"
"2025_IQC50W","1","BROWN Hannah",281,1,285,1,566,26,34,"W","2025","Y","C"
"2025_IQC50W","2","DAVIES Clare",277,3,284,2,561,24,33,"W","2025","Y","C"
"2025_IQC50W","3","MCCULLOCK Allison",280,2,279,4,559,19,41,"W","2025","Y","C"
"2025_IQC50W","4","BYRNE Amanda",277,4,278,6,555,18,39,"W","2025","Y","C"
"2025_IQC50W","5","HALLIDAY-NODEN Rhona",273,8,281,3,554,22,31,"W","2025","Y","C"
"2025_IQC50W","6","BURNS Andrea",275,6,279,4,554,16,42,"W","2025","Y","C"
"2025_IQC50W","7","HUNTER Alison",276,5,277,7,553,16,43,"W","2025","Y","C"
"2025_IQC50W","8","DUNCANSON Pamela",274,7,275,9,549,16,37,"W","2025","Y","C"
"2025_IQC50W","9","BURFITT Pauline",271,10,277,8,548,15,39,"W","2025","Y","C"
"2025_IQC50W","10","SHIELDS Maree",269,11,274,10,543,13,38,"W","2025","Y","C"
"2025_IQC50W","11","PROBERT Stefanie",239,12,237,11,476,4,33,"W","2025","Y","C"
"2025_IQC50W","12","SMITH Carol",271,9,130,12,401,13,26,"W","2025","Y","C"
"2025_IQCO","1","CARPENTER Adam",296,1,294,3,590,50,10,"O","2025","N","C"
"2025_IQCO","2","SCOTT Ajay",295,2,293,6,588,48,12,"O","2025","N","C"
"2025_IQCO","3","DAVIS Luke",293,4,294,3,587,47,13,"O","2025","N","C"
"2025_IQCO","4","RAVENSCROFT Adam",290,14,297,1,587,47,13,"O","2025","N","C"
"2025_IQCO","5","DUNCAN Tom",291,8,295,2,586,46,14,"O","2025","N","C"
"2025_IQCO","6","ELLIOTT Joseph",293,4,291,11,584,44,16,"O","2025","N","C"
"2025_IQCO","7","SUTHERLAND Gavin",291,8,292,8,583,43,17,"O","2025","N","C"
"2025_IQCO","8","LANE Thomas",288,22,294,3,582,42,18,"O","2025","N","C"
"2025_IQCO","9","RICHARDS Carl",294,3,288,23,582,42,18,"O","2025","N","C"
"2025_IQCO","10","THOMAS-PRAUSE Kai",289,18,292,8,581,41,19,"O","2025","N","C"
"2025_IQCO","11","MEADOWS Lucas",291,8,290,15,581,41,19,"O","2025","N","C"
"2025_IQCO","12","CLARK Finlay",288,22,293,6,581,41,19,"O","2025","N","C"
"2025_IQCO","13","TEGGART Edward",290,14,291,11,581,41,19,"O","2025","N","C"
"2025_IQCO","14","WALSH Jake",292,6,288,23,580,40,20,"O","2025","N","C"
"2025_IQCO","15","WILSON Darrel",290,14,290,15,580,40,20,"O","2025","N","C"
"2025_IQCO","16","WRIGHT Liam",289,18,290,15,579,39,21,"O","2025","N","C"
"2025_IQCO","17","PELLING Max",291,8,288,23,579,39,21,"O","2025","N","C"
"2025_IQCO","18","CARTWRIGHT Sam",287,25,291,11,578,38,22,"O","2025","N","C"
"2025_IQCO","19","MUDD Daniel",286,30,291,11,577,37,23,"O","2025","N","C"
"2025_IQCO","20","WILLEMS Stef",292,6,285,36,577,37,23,"O","2025","N","C"
"2025_IQCO","21","BALL Zachary",284,42,292,8,576,37,22,"O","2025","N","C"
"2025_IQCO","22","EDMONDSON James",287,25,289,21,576,36,24,"O","2025","N","C"
"2025_IQCO","23","MACEY Kieran",291,8,285,36,576,36,24,"O","2025","N","C"
"2025_IQCO","24","HUNTER Jamie",285,37,290,15,575,35,25,"O","2025","N","C"
"2025_IQCO","25","HARPER Rhys",285,35,289,21,574,35,24,"O","2025","N","C"
"2025_IQCO","26","CAINE Jacob",286,30,288,23,574,34,26,"O","2025","N","C"
"2025_IQCO","27","MASON James",287,25,286,29,573,33,27,"O","2025","N","C"
"2025_IQCO","28","SCOTT Kyle",285,37,288,23,573,33,27,"O","2025","N","C"
"2025_IQCO","29","REES Ioan",285,37,288,23,573,33,27,"O","2025","N","C"
"2025_IQCO","30","CROW Dillon",287,25,286,29,573,33,27,"O","2025","N","C"
"2025_IQCO","31","HOWELL James",283,46,290,15,573,33,27,"O","2025","N","C"
"2025_IQCO","32","SUTHERLAND Daniel",286,30,286,29,572,33,26,"O","2025","N","C"
"2025_IQCO","33","SIMPSON Colin",288,21,283,48,571,32,27,"O","2025","N","C"
"2025_IQCO","34","DUNN Phillip",288,22,283,48,571,31,29,"O","2025","N","C"
"2025_IQCO","34","GALPIN Hamish",289,18,282,54,571,31,29,"O","2025","N","C"
"2025_IQCO","34","PINDER Bob",281,51,290,15,571,31,29,"O","2025","N","C"
"2025_IQCO","34","PINDER Ryan",286,30,285,36,571,31,29,"O","2025","N","C"
"2025_IQCO","38","BENSON Steffan",291,8,279,59,570,32,27,"O","2025","N","C"
"2025_IQCO","39","WILKINS Ben",285,35,285,36,570,31,28,"O","2025","N","C"
"2025_IQCO","39","WRIGHT Thomas",284,42,286,29,570,31,28,"O","2025","N","C"
"2025_IQCO","41","MIDDLETON Scott",287,25,283,48,570,30,30,"O","2025","N","C"
"2025_IQCO","41","NIGHTINGALE Andrew",285,37,285,36,570,30,30,"O","2025","N","C"
"2025_IQCO","41","TANG Stephen",290,14,280,58,570,30,30,"O","2025","N","C"
"2025_IQCO","44","DE FREITAS Ricky",283,45,286,29,569,30,29,"O","2025","N","C"
"2025_IQCO","45","WILLIAMS-BALDWIN Sam",286,30,283,48,569,29,31,"O","2025","N","C"
"2025_IQCO","46","PALMER Peter",284,41,284,44,568,31,26,"O","2025","N","C"
"2025_IQCO","47","WOOD Jack",282,47,286,29,568,29,30,"O","2025","N","C"
"2025_IQCO","48","SUCHKOV Dmitrii",282,47,285,36,567,28,31,"O","2025","N","C"
"2025_IQCO","49","CORNFORD James",284,42,282,53,566,28,30,"O","2025","N","C"
"2025_IQCO","50","LINDSAY Peter",282,49,284,44,566,27,32,"O","2025","N","C"
"2025_IQCO","51","WARD Stewart",281,51,285,36,566,26,34,"O","2025","N","C"
"2025_IQCO","52","HASLAM Lewis",280,57,284,46,564,24,36,"O","2025","N","C"
"2025_IQCO","53","HUGHES Thomas",280,57,283,48,563,23,37,"O","2025","N","C"
"2025_IQCO","54","PARINA Noelito",277,64,285,35,562,24,34,"O","2025","N","C"
"2025_IQCO","55","ROSS James",277,62,284,43,561,33,24,"O","2025","N","C"
"2025_IQCO","56","TARPEY Daniel",281,51,280,57,561,22,37,"O","2025","N","C"
"2025_IQCO","57","LEADBEATER Carl",279,60,280,56,559,22,35,"O","2025","N","C"
"2025_IQCO","58","GUERIN Christopher",282,49,276,63,558,20,38,"O","2025","N","C"
"2025_IQCO","58","KOZERA Michal",281,51,277,61,558,20,38,"O","2025","N","C"
"2025_IQCO","60","BOURNE Oliver",280,57,277,61,557,19,39,"O","2025","N","C"
"2025_IQCO","61","WARREN Glyn",280,55,276,64,556,22,33,"O","2025","N","C"
"2025_IQCO","62","CLARKE Evan",277,63,279,60,556,21,34,"O","2025","N","C"
"2025_IQCO","63","MENDES Mario",272,67,281,55,553,20,34,"O","2025","N","C"
"2025_IQCO","64","PERRY Robert",280,56,273,71,553,19,36,"O","2025","N","C"
"2025_IQCO","65","STELIAROS Adam",269,74,283,47,552,24,33,"O","2025","N","C"
"2025_IQCO","66","ROBSON Jake",271,69,276,64,547,14,41,"O","2025","N","C"
"2025_IQCO","67","ABBOTT Stuart",271,71,275,66,546,13,41,"O","2025","N","C"
"2025_IQCO","67","BROWN Robert",272,68,274,67,546,13,41,"O","2025","N","C"
"2025_IQCO","69","RICHARDSON Corey",276,65,269,74,545,13,39,"O","2025","N","C"
"2025_IQCO","70","WHITBY Andrew",271,70,274,69,545,12,43,"O","2025","N","C"
"2025_IQCO","71","WHITE Evan",270,73,274,68,544,12,40,"O","2025","N","C"
"2025_IQCO","72","TEML Rikki",269,76,274,70,543,8,47,"O","2025","N","C"
"2025_IQCO","73","JORDAN Liam",269,75,272,72,541,9,43,"O","2025","N","C"
"2025_IQCO","74","GOUGH Edd",271,71,266,75,537,15,37,"O","2025","N","C"
"2025_IQCO","75","SAYCH Martin",274,66,262,77,536,14,35,"O","2025","N","C"
"2025_IQCO","76","SANCHEZ POMBROL Daniel",265,78,269,73,534,11,35,"O","2025","N","C"
"2025_IQCO","77","BRADBURY Christopher",267,77,265,76,532,11,32,"O","2025","N","C"
"2025_IQCO","78","GRIFFITHS Steve",278,61,247,81,525,20,31,"O","2025","N","C"
"2025_IQCO","79","SCARBOROUGH Stephen",264,79,261,78,525,8,33,"O","2025","N","C"
"2025_IQCO","80","REILLY Jake",263,80,243,83,506,5,35,"O","2025","N","C"
"2025_IQCO","81","HUNT Peter",238,82,261,79,499,4,34,"O","2025","N","C"
"2025_IQCO","82","BOYD Cairn",253,81,245,82,498,4,35,"O","2025","N","C"
"2025_IQCO","83","METTLER Noah",216,84,253,80,469,5,24,"O","2025","N","C"
"2025_IQCO","84","MURPHY William",222,83,120,84,342,4,15,"O","2025","N","C"
"2025_IQCW","1","GIBSON Ella",295,2,297,1,592,52,8,"W","2025","N","C"
"2025_IQCW","2","WOOD Patience",294,3,294,3,588,48,12,"W","2025","N","C"
"2025_IQCW","3","PRIEELS Sarah",296,1,290,7,586,47,12,"W","2025","N","C"
"2025_IQCW","4","SARGEANT Bayley",293,4,293,4,586,46,14,"W","2025","N","C"
"2025_IQCW","5","LOADER Victoria",291,8,295,2,586,46,14,"W","2025","N","C"
"2025_IQCW","6","ANNISON Layla",293,4,291,6,584,44,16,"W","2025","N","C"
"2025_IQCW","7","A'BEAR Chloe",293,4,290,8,583,43,17,"W","2025","N","C"
"2025_IQCW","8","CARPENTER Izzy",288,10,292,5,580,40,20,"W","2025","N","C"
"2025_IQCW","9","BRUGUIER Isabella",291,8,287,11,578,38,22,"W","2025","N","C"
"2025_IQCW","10","PALMER Danielle",292,7,286,15,578,38,22,"W","2025","N","C"
"2025_IQCW","11","WRIGHT Lily",287,13,290,8,577,37,23,"W","2025","N","C"
"2025_IQCW","12","CHAPPELL Grace",288,10,289,10,577,37,23,"W","2025","N","C"
"2025_IQCW","13","BODKIN Rebecca",288,10,286,14,574,35,24,"W","2025","N","C"
"2025_IQCW","14","BOULTON Hallie",287,13,286,15,573,33,27,"W","2025","N","C"
"2025_IQCW","15","SCOTT Chloe",285,16,287,11,572,32,28,"W","2025","N","C"
"2025_IQCW","16","MESLE Margaux",284,18,287,11,571,31,29,"W","2025","N","C"
"2025_IQCW","17","CORLESS Susan",285,16,284,19,569,29,31,"W","2025","N","C"
"2025_IQCW","18","MCGUANE Mia",281,24,286,15,567,27,33,"W","2025","N","C"
"2025_IQCW","19","BECKINSALE-SMITH Harriet",287,13,279,27,566,29,29,"W","2025","N","C"
"2025_IQCW","20","GREEN Zara",281,23,282,21,563,26,31,"W","2025","N","C"
"2025_IQCW","21","ROBB Kirsty",283,19,280,25,563,23,37,"W","2025","N","C"
"2025_IQCW","22","GEDDES Robyn",282,20,280,24,562,23,36,"W","2025","N","C"
"2025_IQCW","23","BYRNE Sinead",279,29,283,20,562,22,38,"W","2025","N","C"
"2025_IQCW","24","DUNCAN Victoria",277,32,284,18,561,23,35,"W","2025","N","C"
"2025_IQCW","25","KENDAL Olivia",281,24,280,25,561,21,39,"W","2025","N","C"
"2025_IQCW","26","MCCORMICK Helen",280,26,277,30,557,20,37,"W","2025","N","C"
"2025_IQCW","27","BRYAN Jenny",282,20,274,38,556,25,34,"W","2025","N","C"
"2025_IQCW","28","CLASON Stephanie",276,34,280,23,556,20,36,"W","2025","N","C"
"2025_IQCW","29","BARKWAY Erin",282,20,274,41,556,19,38,"W","2025","N","C"
"2025_IQCW","30","SHORT Amber",279,27,275,36,554,19,36,"W","2025","N","C"
"2025_IQCW","31","TEML Debbie",279,28,274,39,553,21,32,"W","2025","N","C"
"2025_IQCW","32","EARTH Jessica",276,34,276,34,552,16,40,"W","2025","N","C"
"2025_IQCW","33","MOONEY Emma",273,39,279,28,552,16,41,"W","2025","N","C"
"2025_IQCW","34","SHAW Megan",276,33,276,33,552,18,36,"W","2025","N","C"
"2025_IQCW","35","STEWART Josephine",270,42,281,22,551,21,37,"W","2025","N","C"
"2025_IQCW","36","EYNON Christa",274,37,277,32,551,14,43,"W","2025","N","C"
"2025_IQCW","37","BENNETT Lauren",272,40,278,29,550,14,42,"W","2025","N","C"
"2025_IQCW","38","WALSH Claire",277,31,272,42,549,20,37,"W","2025","N","C"
"2025_IQCW","39","TAYEG Claire",276,34,272,43,548,17,35,"W","2025","N","C"
"2025_IQCW","40","CHAMBERS Gracelyn",273,38,275,35,548,16,36,"W","2025","N","C"
"2025_IQCW","41","RICHARDSON Sarah",271,41,274,40,545,14,37,"W","2025","N","C"
"2025_IQCW","42","WALKER Violet",270,44,275,36,545,11,43,"W","2025","N","C"
"2025_IQCW","43","TLUSTY Katie",267,47,277,31,544,15,42,"W","2025","N","C"
"2025_IQCW","44","NIGHTINGALE Ruth",278,30,264,47,542,19,34,"W","2025","N","C"
"2025_IQCW","45","PARKER Georgina",269,46,271,45,540,14,35,"W","2025","N","C"
"2025_IQCW","46","CLARKE Jenna",264,49,272,44,536,8,48,"W","2025","N","C"
"2025_IQCW","47","THOMASON Emma",269,45,266,46,535,10,36,"W","2025","N","C"
"2025_IQCW","48","BRIDGEWATER Evie",270,43,255,48,525,10,38,"W","2025","N","C"
"2025_IQCW","49","ORR Kitty",267,48,246,49,513,10,31,"W","2025","N","C"
"2025_IQCW","50","WAITE Olivia",230,50,242,50,472,1,26,"W","2025","N","C"
"2025_IQHN","1","RAVENSCROFT Adam",290,5,297,1,587,47,13,"O","2025","N",NA
"2025_IQHN","2","PRIEELS Sarah",296,1,290,5,586,47,12,"O","2025","N",NA
"2025_IQHN","3","LOADER Victoria",291,3,295,2,586,46,14,"O","2025","N",NA
"2025_IQHN","4","WILSON Darrel",290,5,290,6,580,40,20,"O","2025","N",NA
"2025_IQHN","5","HUSTON Patrick",289,7,290,6,579,41,18,"O","2025","N",NA
"2025_IQHN","6","TITTENSOR Paul",287,10,291,3,578,39,20,"O","2025","N",NA
"2025_IQHN","7","MACEY Kieran",291,3,285,14,576,36,24,"O","2025","N",NA
"2025_IQHN","8","HUNTER Jamie",285,12,290,6,575,35,25,"O","2025","N",NA
"2025_IQHN","9","HARPER Rhys",285,11,289,9,574,35,24,"O","2025","N",NA
"2025_IQHN","10","REES Ioan",285,12,288,10,573,33,27,"O","2025","N",NA
"2025_IQHN","10","SCOTT Kyle",285,12,288,10,573,33,27,"O","2025","N",NA
"2025_IQHN","12","COSTALL Megan",281,20,291,3,572,35,22,"O","2025","N",NA
"2025_IQHN","13","SCOTT Chloe",285,12,287,13,572,32,28,"O","2025","N",NA
"2025_IQHN","14","ROGERS Thea",288,9,283,21,571,35,21,"O","2025","N",NA
"2025_IQHN","15","GALPIN Hamish",289,8,282,25,571,31,29,"O","2025","N",NA
"2025_IQHN","16","HOLDEN Ryan",280,21,284,15,564,41,11,"O","2025","N",NA
"2025_IQHN","17","NEITH Becky",280,22,284,17,564,32,21,"O","2025","N",NA
"2025_IQHN","18","ROWBOTHAM Erik",281,19,283,22,564,30,25,"O","2025","N",NA
"2025_IQHN","19","WHITE Richard",280,23,283,20,563,30,24,"O","2025","N",NA
"2025_IQHN","20","ROBB Kirsty",283,16,280,29,563,23,37,"O","2025","N",NA
"2025_IQHN","21","GEDDES Robyn",282,18,280,28,562,23,36,"O","2025","N",NA
"2025_IQHN","22","BYRNE Sinead",279,25,283,23,562,22,38,"O","2025","N",NA
"2025_IQHN","23","ROSS James",277,26,284,18,561,33,24,"O","2025","N",NA
"2025_IQHN","24","DAVIES Clare",277,28,284,19,561,24,33,"O","2025","N",NA
"2025_IQHN","25","BOLGER David",276,30,284,16,560,33,16,"O","2025","N",NA
"2025_IQHN","26","KENNEDY Stuart",277,27,281,26,558,26,27,"O","2025","N",NA
"2025_IQHN","27","PHILLIPS Joshua",276,31,282,24,558,25,28,"O","2025","N",NA
"2025_IQHN","28","MCCORMICK Helen",280,24,277,32,557,20,37,"O","2025","N",NA
"2025_IQHN","29","BYRNE Amanda",277,29,278,30,555,18,39,"O","2025","N",NA
"2025_IQHN","30","HALLIDAY-NODEN Rhona",273,36,281,26,554,22,31,"O","2025","N",NA
"2025_IQHN","31","PIGGOTT Callum",282,17,271,38,553,24,28,"O","2025","N",NA
"2025_IQHN","32","HUNTER Alison",276,32,277,31,553,16,43,"O","2025","N",NA
"2025_IQHN","33","EYNON Christa",274,34,277,33,551,14,43,"O","2025","N",NA
"2025_IQHN","34","LATOS Nicole",273,35,274,36,547,28,27,"O","2025","N",NA
"2025_IQHN","35","IMRIE Gillian",275,33,270,39,545,23,24,"O","2025","N",NA
"2025_IQHN","36","OSTROVSKA Julianna",269,39,276,34,545,22,25,"O","2025","N",NA
"2025_IQHN","37","TEML Rikki",269,40,274,37,543,8,47,"O","2025","N",NA
"2025_IQHN","38","ANDERSON William",263,42,265,40,528,13,25,"O","2025","N",NA
"2025_IQHN","39","MCILWRATH Isaac",263,41,259,45,522,24,14,"O","2025","N",NA
"2025_IQHN","40","SPENCER Joanne",259,43,263,42,522,14,27,"O","2025","N",NA
"2025_IQHN","41","PATRICK John",258,44,261,43,519,18,14,"O","2025","N",NA
"2025_IQHN","42","SEMPLE Victoria",242,51,263,41,505,9,24,"O","2025","N",NA
"2025_IQHN","43","MURDOCK Hollie",240,53,261,44,501,8,24,"O","2025","N",NA
"2025_IQHN","44","CALLAN Rebecca",271,37,224,60,495,14,19,"O","2025","N",NA
"2025_IQHN","45","WILSON Anastasia",243,50,252,47,495,10,17,"O","2025","N",NA
"2025_IQHN","46","WALLEY Terrance",244,48,250,49,494,11,13,"O","2025","N",NA
"2025_IQHN","47","DOBBIN Erin Ann",238,55,256,46,494,8,17,"O","2025","N",NA
"2025_IQHN","48","LEIGH Rebecca",241,52,252,48,493,9,24,"O","2025","N",NA
"2025_IQHN","49","SAENGCHAT Saran",252,46,239,53,491,12,15,"O","2025","N",NA
"2025_IQHN","50","KNIBB Illaria",248,47,243,51,491,9,17,"O","2025","N",NA
"2025_IQHN","51","BRISON Steven",254,45,234,55,488,10,16,"O","2025","N",NA
"2025_IQHN","52","WARD Kristin",244,49,241,52,485,6,23,"O","2025","N",NA
"2025_IQHN","53","MCCORMICK Molly",238,54,237,54,475,7,16,"O","2025","N",NA
"2025_IQHN","54","BROWNING Simon",226,61,247,50,473,6,17,"O","2025","N",NA
"2025_IQHN","55","MCCANN David",237,56,228,57,465,7,16,"O","2025","N",NA
"2025_IQHN","56","WALSH Stuart",230,57,230,56,460,9,15,"O","2025","N",NA
"2025_IQHN","57","MCDONALD Liam",230,58,227,58,457,7,11,"O","2025","N",NA
"2025_IQHN","58","TAIT Andrew",228,60,227,59,455,6,12,"O","2025","N",NA
"2025_IQHN","59","YATES Luke",229,59,221,63,450,4,18,"O","2025","N",NA
"2025_IQHN","60","ATHANASIOU Martin",222,62,223,61,445,7,13,"O","2025","N",NA
"2025_IQHN","61","FINNEGAN Evie",217,63,223,62,440,5,9,"O","2025","N",NA
"2025_IQHN","62","PISANI Sharon",217,64,219,64,436,5,15,"O","2025","N",NA
"2025_IQHN","63","WILSON Kris",212,65,183,66,395,2,8,"O","2025","N",NA
"2025_IQHN","64","MCMILLAN Joshua",204,66,190,65,394,1,13,"O","2025","N",NA
"2025_IQHN","65","MASON Kaitlyn",177,67,168,68,345,0,6,"O","2025","N",NA
"2025_IQHN","66","COWAN Angela",174,68,159,69,333,4,5,"O","2025","N",NA
"2025_IQHN","67","TELFER Nova",122,70,178,67,300,1,3,"O","2025","N",NA
"2025_IQHN","68","KELLY Kay",158,69,139,70,297,4,3,"O","2025","N",NA
"2025_IQISAB","1","GODWIN Philip",212,1,219,1,431,5,9,"O","2025","N","B"
"2025_IQISAB","2","SHIELDS Amanda",167,2,122,3,289,2,3,"O","2025","N","B"
"2025_IQISAB","3","MCEVOY Keith",155,3,130,2,285,2,5,"O","2025","N","B"
"2025_IQISAC","1","DAVIES Paul",277,1,279,1,556,23,31,"O","2025","N","C"
"2025_IQISAC","2","SPINKS Michael",267,2,267,2,534,13,34,"O","2025","N","C"
"2025_IQISAC","3","SHIELDS Alastair",267,3,266,3,533,13,37,"O","2025","N","C"
"2025_IQISAC","4","VERNON Ian",244,4,258,4,502,4,30,"O","2025","N","C"
"2025_IQISAC","5","ABBOTT Stuart",217,5,0,NA,217,5,16,"O","2025","N","C"
"2025_IQISAR","1","TAYLOR James",270,1,264,1,534,14,29,"O","2025","N","R"
"2025_IQISAR","2","HURLE Rachael",259,3,250,2,509,10,21,"O","2025","N","R"
"2025_IQISAR","3","HANWRIGHT Stephen",259,2,247,3,506,13,19,"O","2025","N","R"
"2025_IQISAR","4","HURSHAM Ian",223,4,197,4,420,7,14,"O","2025","N","R"
"2025_IQISAR","5","WOOD Martin",188,6,194,5,382,9,10,"O","2025","N","R"
"2025_IQISAR","6","BOOTH Anthony",196,5,0,NA,196,1,10,"O","2025","N","R"
"2025_IQISSB","1","WYATT Stephen",247,1,260,1,507,16,14,"O","2025","N","B"
"2025_IQISSB","2","SPINKS Ellie",226,3,231,2,457,6,15,"O","2025","N","B"
"2025_IQISSB","3","HUDSON Taren Liberty",226,2,217,4,443,7,13,"O","2025","N","B"
"2025_IQISSB","4","WARBURTON Steve",236,NA,197,NA,433,6,11,"O","2025","N","B"
"2025_IQISSB","5","HAYWARD Stephanie",203,6,226,3,429,5,11,"O","2025","N","B"
"2025_IQISSB","6","RIGBY Robert",211,4,206,5,417,1,7,"O","2025","N","B"
"2025_IQISSB","7","BERESFORD Samuel",205,5,190,6,395,3,6,"O","2025","N","B"
"2025_IQISSB","8","SHIELDS John",193,8,189,7,382,7,4,"O","2025","N","B"
"2025_IQISSB","9","JARRETT Neil",198,7,168,9,366,3,6,"O","2025","N","B"
"2025_IQISSB","10","LAWTEY Tristan",171,9,176,8,347,0,7,"O","2025","N","B"
"2025_IQISSB","11","PEARCE Elvis",149,11,164,10,313,3,5,"O","2025","N","B"
"2025_IQISSB","12","BUTTERFIELD Rich",161,10,147,12,308,1,4,"O","2025","N","B"
"2025_IQISSB","13","GURUNG Aditya",127,12,163,11,290,5,5,"O","2025","N","B"
"2025_IQISSB","14","BRAGG Richard",116,13,144,13,260,0,1,"O","2025","N","B"
"2025_IQISSC","1","WALSH Jake",292,1,288,1,580,40,20,"O","2025","N","C"
"2025_IQISSC","2","WALSH Claire",277,2,272,3,549,20,37,"O","2025","N","C"
"2025_IQISSC","3","ROBSON Jake",271,3,276,2,547,14,41,"O","2025","N","C"
"2025_IQISSC","4","GOUGH Edd",271,4,266,4,537,15,37,"O","2025","N","C"
"2025_IQISSC","5","BRADBURY Christopher",267,6,265,5,532,11,32,"O","2025","N","C"
"2025_IQISSC","6","BRIDGEWATER Evie",270,5,255,8,525,10,38,"O","2025","N","C"
"2025_IQISSC","7","SCARBOROUGH Stephen",264,7,261,6,525,8,33,"O","2025","N","C"
"2025_IQISSC","8","HUNT Peter",238,8,261,7,499,4,34,"O","2025","N","C"
"2025_IQISSL","1","REESE Brendan",211,1,215,1,426,4,11,"O","2025","N","L"
"2025_IQISSL","2","FORREST Stephen",182,2,189,4,371,0,8,"O","2025","N","L"
"2025_IQISSL","3","COWLISHAW Nick",148,4,190,3,338,3,6,"O","2025","N","L"
"2025_IQISSL","4","CHAMPION Thomas",158,3,179,5,337,1,3,"O","2025","N","L"
"2025_IQISSL","5","GOODWIN Steve",80,8,196,2,276,3,5,"O","2025","N","L"
"2025_IQISSL","6","LONG Iain",112,6,115,6,227,2,2,"O","2025","N","L"
"2025_IQISSL","7","PILSWORTH David",115,5,75,8,190,2,0,"O","2025","N","L"
"2025_IQISSL","8","STUART Ian",81,7,86,7,167,0,3,"O","2025","N","L"
"2025_IQISSL","9","HAMNETT-DAY Robert",33,9,48,9,81,0,0,"O","2025","N","L"
"2025_IQISSR","1","BULL James",275,1,270,1,545,24,24,"O","2025","N","R"
"2025_IQISSR","2","ROWE Alex",256,2,251,5,507,9,23,"O","2025","N","R"
